Event Name,Date,Player1,Player1 UTR,Player2,Player2 UTR,Score
,2016-07-16,Andrei Crabel,11.56,Shivam Khadiya,0.0,"6-2, 6-1"
,2016-07-16,William Roddy,0.0,Aadarsh Tripathi,12.94,"6-2, 6-3"
,2016-07-16,Aadarsh Tripathi,12.94,Hyungseob Shim,0.0,"4-6, 6-3, 1-0(8)"
,2016-07-16,Andrei Crabel,11.56,Christian Park,0.0,"6-0, 6-0"
,2016-07-15,Giacomo Revelli,12.0,Carl Pearce,0.0,"4-0, 4-2"
,2016-07-15,Giacomo Revelli,12.0,Cameron Bell,8.0,"4-0, 4-0"
,2016-07-15,Ivor Mandic,9.0,Giacomo Revelli,12.0,"6-3, 6-0"
,2016-07-15,Christian Doel,10.0,Giacomo Revelli,12.0,"None-4, 4-1, 1-0(5)"
,2016-07-15,Giacomo Revelli,12.0,Bradley Smith,0.0,"6-3, 6-0"
,2016-07-15,Giacomo Revelli,12.0,Mathieu BETTO,0.0,"6-1, 6-0"
,2016-07-15,Giacomo Revelli,12.0,Jack Chapman,0.0,"6-3, 6-1"
,2016-07-11,Julien DANDO,13.09,Giacomo Revelli,12.0,"6-1, 6-4"
,2016-07-10,Dante Schrantz Castro,7.0,Aadarsh Tripathi,12.94,"6-2, 6-7(9), 6-4"
,2016-07-10,Aadarsh Tripathi,12.94,Kenan Rizvanbegovic,0.0,"7-6(4), 6-2"
,2016-07-10,Giacomo Revelli,12.0,Jake Fellows,12.75,"6-3, 6-3"
,2016-07-10,Aadarsh Tripathi,12.94,Hayden Elliott,10.0,"6-1, 6-1"
,2016-07-10,Aadarsh Tripathi,12.94,Andre Ajed,10.0,"6-3, 6-4"
,2016-07-10,Aadarsh Tripathi,12.94,Dominique Rolland,12.0,"5-7, 6-2, 6-1"
,2016-07-10,Emon Van Loben Sels,13.59,Greyson Casey,12.0,"6-0, 6-3"
,2016-07-10,Emon Van Loben Sels,13.59,Nathan Blakey,10.0,"6-1, 6-3"
,2016-07-10,Emon Van Loben Sels,13.59,Mike Chaldyshev,0.0,"6-0, 6-1"
,2016-07-10,Emon Van Loben Sels,13.59,Advik Mareedu,12.0,"3-6, 6-4, 6-3"
,2016-07-10,Emon Van Loben Sels,13.59,Kenan Rizvanbegovic,0.0,"6-4, 6-3"
,2016-06-26,Patrick Aghabegian,0.0,Andrei Crabel,11.56,"6-1, 6-0"
,2016-06-26,Ethan Lopez,0.0,Andrei Crabel,11.56,"6-1, 6-0"
,2016-06-25,Haadi Shah,10.0,Giacomo Revelli,12.0,"6-4, 6-2"
,2016-06-25,Giacomo Revelli,12.0,Omar Prince,0.0,"6-2, 6-3"
,2016-06-20,Emon Van Loben Sels,13.59,Kurt Miller,11.0,"6-2, 6-2"
,2016-06-20,Emon Van Loben Sels,13.59,Luca Lipari,9.0,"6-4, 6-2"
,2016-06-20,Rudy Quan,13.67,David Budziwojski,0.0,"6-0, 6-0"
,2016-06-20,Rudy Quan,13.67,Lleyton Okada-Alonzo,8.0,"6-1, 6-0"
,2016-06-20,Emon Van Loben Sels,13.59,Mason Nguyen,10.0,"7-5, 6-4"
,2016-06-20,Ethan Quinn,14.88,Emon Van Loben Sels,13.59,"6-2, 6-2"
,2016-06-20,John KIM,12.0,Rudy Quan,13.67,"6-3, 6-1"
,2016-06-20,Rudy Quan,13.67,Luke Bollinger,12.0,"6-1, 6-1"
,2016-06-20,Dedric Ray,10.0,Emon Van Loben Sels,13.59,"7-5, 6-1"
,2016-06-20,Raghav Jangbahadur,11.0,Rudy Quan,13.67,"4-6, 6-3, 4-4"
,2016-06-20,Alexander Volgin,0.0,Aadarsh Tripathi,12.94,"None-6, 6-4, 7-5"
,2016-06-20,Aadarsh Tripathi,12.94,Luke Jensen,0.0,"6-2, 6-2"
,2016-06-20,Aadarsh Tripathi,12.94,Kurt Miller,11.0,"6-1, 6-2"
,2016-06-20,Aadarsh Tripathi,12.94,Dario Tzeng,12.0,"6-2, 6-2"
,2016-06-20,Aadarsh Tripathi,12.94,Matteo Antonescu,11.0,"6-4, 6-3"
,2016-06-20,Aadarsh Tripathi,12.94,Luke Bollinger,12.0,"6-3, 6-4"
,2016-06-20,Ethan Quinn,14.88,Aadarsh Tripathi,12.94,"6-1, 6-3"
,2016-06-18,Giacomo Revelli,12.0,Mohamed Mahani,0.0,"6-1, 6-1"
,2016-06-18,Jack Pinnington Jones,13.85,Giacomo Revelli,12.0,"3-6, 6-2(7)"
,2016-06-13,Isaac Smith,0.0,Spencer Johnson,13.47,"6-4, 6-1"
,2016-06-13,Spencer Johnson,13.47,Rahul Gupte,0.0,"6-3, 7-6"
,2016-06-13,Spencer Johnson,13.47,Nedim Cimic,0.0,"6-3, 6-2"
,2016-06-13,Spencer Johnson,13.47,Giovanni Claus,0.0,"6-3, 4-4"
,2016-06-13,Spencer Johnson,13.47,Micaah Douglas,0.0,"6-2, 6-2"
,2016-06-13,Spencer Johnson,13.47,Grigor Karakelyan,0.0,"6-2, 6-4"
,2016-06-13,Spencer Johnson,13.47,Nicholas Dietrich,0.0,"6-2, 7-5"
,2016-06-13,Michael Andre,12.0,Spencer Johnson,13.47,"4-6, 6-3, 6-0"
,2016-06-12,Charlie Scholer,0.0,Andrei Crabel,11.56,"7-5, 6-2"
,2016-06-07,Isaac Smith,0.0,Spencer Johnson,13.47,"7-5, 6-3"
,2016-06-07,Spencer Johnson,13.47,Ethan Dubil,0.0,"6-1, 6-3"
,2016-06-07,Spencer Johnson,13.47,Spencer Kunkel,0.0,"6-0, 6-3"
,2016-06-07,Spencer Johnson,13.47,Josh Smith,0.0,"6-1, 6-0"
,2016-06-05,Benjamin Cioffi,0.0,Andrei Crabel,11.56,"6-4, 6-2"
,2016-06-05,Andrei Crabel,11.56,Surya Sabikhi,6.0,"6-3, 6-1"
,2016-06-04,Ryan Torres,12.0,Aadarsh Tripathi,12.94,"6-2, 6-4"
,2016-06-04,Giacomo Revelli,12.0,James Benbrook,0.0,"4-0, None-4, 1-0(0)"
,2016-06-04,Giacomo Revelli,12.0,Carl Pearce,0.0,"4-2, 4-1"
,2016-06-04,Giacomo Revelli,12.0,Andreas Whelan Merediz,0.0,"4-3(4), 4-1"
,2016-06-04,Aadarsh Tripathi,12.94,Vivek Subramanyan,0.0,"6-3, 6-1"
,2016-06-04,Aadarsh Tripathi,12.94,Kenneth Wirjadisastra,0.0,"6-2, 4-6, 1-0(3)"
,2016-06-04,Aadarsh Tripathi,12.94,Rohan Vaidya,0.0,"6-4, 6-3"
,2016-06-03,Giacomo Revelli,12.0,Matthew Quaynor,0.0,"2-4, 4-3(4), 1-0(4)"
,2016-06-03,Otto Sterner,10.0,Giacomo Revelli,12.0,"4-3(3), 3-4(7), 1-0(9)"
,2016-06-03,George Doxiadis,0.0,Giacomo Revelli,12.0,"6-1, 6-2"
,2016-05-30,Tiago Torres,12.89,Giacomo Revelli,12.0,"6-3, 6-3"
,2016-05-29,Cole Stelse,12.0,Aadarsh Tripathi,12.94,"6-3, 6-3"
,2016-05-29,Aadarsh Tripathi,12.94,Saahith Jayaraman,12.0,"7-5, 6-3"
,2016-05-29,Aadarsh Tripathi,12.94,Liam Carpenter,10.0,"7-6(5), 5-7, 1-0(9)"
,2016-05-29,Learner Tien,15.4,Aadarsh Tripathi,12.94,"6-4, 1-6, 1-0(7)"
,2016-05-29,Giacomo Revelli,12.0,Maksym Jezierski,0.0,"6-1, 6-0"
,2016-05-29,Rudy Quan,13.67,Kai Braver,0.0,"6-3, 6-3"
,2016-05-29,Rudy Quan,13.67,Vasyl Yazadzhiev,8.0,"6-4, 6-3"
,2016-05-29,Hardy Owen,11.0,Rudy Quan,13.67,"6-7(7), 1-4"
,2016-05-29,Ivan Pham,0.0,Andrei Crabel,11.56,"6-2, 6-2"
,2016-05-29,Andrei Crabel,11.56,Vikram Simhambhatla,0.0,"6-2, 6-2"
,2016-05-29,Aadarsh Tripathi,12.94,Dominique Rolland,12.0,"6-3, 4-6, 1-0(4)"
,2016-05-21,Andrei Crabel,11.56,Wyatt Farrar,0.0,"6-0, 6-3"
,2016-05-21,Owen Kolbrenner,0.0,Andrei Crabel,11.56,"6-1, 6-2"
,2016-05-21,Aadarsh Tripathi,12.94,Nishan Rajavasireddy,0.0,"6-3, 6-4"
,2016-05-21,Andrei Crabel,11.56,Benjamin Webber,0.0,"6-1, 6-2"
,2016-05-21,Marcus Sebastian,10.0,Kaylan Bigun,13.17,"6-2, 6-2"
,2016-05-21,Kaylan Bigun,13.17,Jerry Chen,0.0,"6-1, 6-3"
,2016-05-21,Kaylan Bigun,13.17,Alex Michelsen,15.35,"3-6, 6-3, 6-2"
,2016-05-21,Kaylan Bigun,13.17,Dylan Chen,0.0,"6-0, 6-0"
,2016-05-21,Giacomo Revelli,12.0,Kane Bolton,0.0,"4-3(2), 4-3(2)"
,2016-05-21,Giacomo Revelli,12.0,Frederick Stone ,0.0,"4-0, 4-1"
,2016-05-21,Vraj Patel,9.0,Giacomo Revelli,12.0,"4-3(3), 4-2"
,2016-05-21,Aadarsh Tripathi,12.94,Maksim Lukic,0.0,"1-6, 7-5, 1-0(8)"
,2016-05-21,Aadarsh Tripathi,12.94,Joel Quiroz,0.0,6-0
,2016-05-21,Aadarsh Tripathi,12.94,Luke Jensen,0.0,"6-0, None-6, 1-0(8)"
,2016-05-20,Spencer Johnson,13.47,Brecken Benard,7.0,8-3
,2016-05-20,Giovanni Claus,0.0,Spencer Johnson,13.47,"6-3, 6-2"
,2016-05-20,Spencer Johnson,13.47,Jeremy Larson,0.0,"6-4, 6-3"
,2016-05-14,Emon Van Loben Sels,13.59,Richard Hsieh,0.0,"6-3, 6-0"
,2016-05-14,Emon Van Loben Sels,13.59,Kurt Miller,11.0,"6-4, 6-1"
,2016-05-14,Rudy Quan,13.67,Tim Zagar,8.0,"4-6, 6-3, 6-3"
,2016-05-14,Rudy Quan,13.67,Nickolay Marakhtanov,0.0,"3-6, 6-2, 6-4"
,2016-05-14,Alexander Gujarathi,0.0,Rudy Quan,13.67,"6-2, 6-2"
,2016-05-14,Emon Van Loben Sels,13.59,Stefan Meier,7.0,"6-3, 6-2"
,2016-05-14,Andrei Crabel,11.56,Julian Alamares,0.0,"6-0, 6-0"
,2016-05-14,Alex Galstyan,10.0,Andrei Crabel,11.56,"6-3, 6-0"
,2016-05-07,Owen Kolbrenner,0.0,Andrei Crabel,11.56,"6-2, 6-0"
,2016-05-07,Andrei Crabel,11.56,Andy Zau,9.0,"None-6, 6-4, 1-0(6)"
,2016-05-07,Andrei Crabel,11.56,Landon Cronin,8.0,"6-3, 6-3"
,2016-05-07,Paul Yulayev,0.0,Emon Van Loben Sels,13.59,9-7
,2016-05-07,Emon Van Loben Sels,13.59,Tyler Skeete,0.0,8-4
,2016-05-07,Emon Van Loben Sels,13.59,Henry Huang,0.0,8-5
,2016-05-06,TJ Wells,11.0,Spencer Johnson,13.47,"6-3, 6-1"
,2016-05-06,Spencer Johnson,13.47,Abraham Lawyer,8.0,"6-2, 6-1"
,2016-05-06,Spencer Johnson,13.47,Caden Hasler,0.0,"7-6(4), 2-6, 6-4"
,2016-05-06,Spencer Johnson,13.47,Charlie Henderson,0.0,"6-0, 6-1"
,2016-05-01,Andrei Crabel,11.56,William Suh,0.0,"6-1, 6-3"
,2016-05-01,Dylan Chen,0.0,Andrei Crabel,11.56,"6-2, 6-2"
,2016-05-01,Andrei Crabel,11.56,Lukas Grossman,10.0,"6-2, 6-2"
,2016-04-23,Rudy Quan,13.67,Lleyton Okada-Alonzo,8.0,"6-0, 6-1"
,2016-04-23,Rudy Quan,13.67,Raghav Jangbahadur,11.0,"6-4, 6-1"
,2016-04-23,Rudy Quan,13.67,Aadarsh Tripathi,12.94,"6-1, 6-0"
,2016-04-23,John KIM,12.0,Rudy Quan,13.67,"6-2, 1-6, 1-0(8)"
,2016-04-23,Rudy Quan,13.67,Jason LEW,0.0,"7-5, 6-3"
,2016-04-23,Alexander Volgin,0.0,Emon Van Loben Sels,13.59,"6-2, 6-0"
,2016-04-23,Andrei Crabel,11.56,Yuta Yamada,9.0,"6-1, 7-6(5)"
,2016-04-23,Andrei Crabel,11.56,Patrick Kelley,0.0,"6-0, 6-1"
,2016-04-23,Gavin Hatch,0.0,Andrei Crabel,11.56,"6-4, 6-1"
,2016-04-23,John KIM,12.0,Emon Van Loben Sels,13.59,"6-3, 6-3"
,2016-04-23,Emon Van Loben Sels,13.59,Luke Jensen,0.0,"6-1, 6-2"
,2016-04-23,Rudy Quan,13.67,Aadarsh Tripathi,12.94,"6-1, 6-0"
,2016-04-23,Aadarsh Tripathi,12.94,Anish Anumandla,9.0,"6-4, 6-3"
,2016-04-23,Aadarsh Tripathi,12.94,Siddharth Moturi,0.0,"6-2, 6-1"
,2016-04-23,Ethan Quinn,14.88,Aadarsh Tripathi,12.94,"6-0, 6-7(8), 1-0(13)"
,2016-04-22,Spencer Johnson,13.47,Quinn DiCesaris,0.0,"6-2, 6-2"
,2016-04-22,Isaac Smith,0.0,Spencer Johnson,13.47,"2-6, 7-5, 1-0"
,2016-04-12,Pierre Yves Bailly,13.88,Giacomo Revelli,12.0,"6-4, 6-2"
,2016-04-10,Kaylan Bigun,13.17,Nicolas Scheller,0.0,"6-2, 6-2"
,2016-04-10,Kaylan Bigun,13.17,Ethan Nguyen,8.0,"6-1, 6-1"
,2016-04-10,Kaylan Bigun,13.17,Connor Swenson,0.0,"6-1, 6-0"
,2016-04-10,Kaylan Bigun,13.17,Carlos Carranza,0.0,"6-1, 6-0"
,2016-04-09,Jonathan Degtyaryov,0.0,Rudy Quan,13.67,"3-6, 6-1, 6-4"
,2016-04-09,Alex Miller,0.0,Aadarsh Tripathi,12.94,"4-6, 7-6(6), 1-0(5)"
,2016-04-09,Aadarsh Tripathi,12.94,Austin Peng,0.0,"7-5, 6-0"
,2016-04-09,Aadarsh Tripathi,12.94,Benjamin Barde,0.0,"6-4, 6-1"
,2016-04-09,Aadarsh Tripathi,12.94,Vivek Subramanyan,0.0,"6-4, None-6, 1-0(9)"
,2016-04-09,Emon Van Loben Sels,13.59,Mitchell Lee,12.63,"6-1, 7-6(4)"
,2016-04-09,Ethan Quinn,14.88,Emon Van Loben Sels,13.59,"6-3, 7-6(0)"
,2016-04-09,Alex Koong,10.0,Emon Van Loben Sels,13.59,"6-3, 6-4"
,2016-04-09,Emon Van Loben Sels,13.59,Ryan Hoang,0.0,"6-2, 6-0"
,2016-04-08,Oliver Tarvet,13.97,Giacomo Revelli,12.0,"4-0, 4-2"
,2016-04-08,Giacomo Revelli,12.0,Alexander Sultan De Sousa,11.0,"4-0, 4-2"
,2016-04-07,Kaylan Bigun,13.17,Elisha Thornton,11.0,"2-6, 6-2, 1-0(7)"
,2016-04-07,Kaylan Bigun,13.17,Anonymous Player,0.0,"6-4, 6-2"
,2016-04-07,Kaylan Bigun,13.17,John KIM,12.0,"6-2, 6-4"
,2016-04-07,Hudson Rivera,12.0,Kaylan Bigun,13.17,"6-4, 7-6(1)"
,2016-04-07,Phillip Deaton,12.0,Kaylan Bigun,13.17,"6-1, 6-1"
,2016-04-02,Kaylan Bigun,13.17,Henry Payne,0.0,"6-2, 6-1"
,2016-04-02,Kaylan Bigun,13.17,Luke Manion,0.0,"6-0, 6-1"
,2016-04-02,Kaylan Bigun,13.17,Ryan Posey,0.0,"6-0, 6-0"
,2016-04-01,Giacomo Revelli,12.0,Claes Sjoborg,0.0,"6-4, 6-2"
,2016-04-01,Giacomo Revelli,12.0,Haruki Omori Cowie,11.0,"6-1, 6-2"
,2016-04-01,Giacomo Revelli,12.0,Josh Reynolds,11.0,"4-6, 6-1, 1-0(2)"
,2016-04-01,Giacomo Revelli,12.0,Taylor Papworth,0.0,"6-4, 7-6(4)"
,2016-04-01,Krisnaa Muhunthakumar,0.0,Giacomo Revelli,12.0,"1-6, 7-5, 1-0(6)"
,2016-04-01,Jamie Boden,9.0,Giacomo Revelli,12.0,"6-4, 5-7, 1-0(8)"
,2016-03-28,Rua Elmore,0.0,Spencer Johnson,13.47,"6-3, 6-2"
,2016-03-28,Rahul Gupte,0.0,Spencer Johnson,13.47,"6-2, 6-2"
,2016-03-28,Spencer Johnson,13.47,TARUN MARTHESWARAN,0.0,"6-4, 6-3"
,2016-03-26,Jesse Ding,0.0,Emon Van Loben Sels,13.59,"6-0, 6-1"
,2016-03-26,Matthew Ho ,0.0,Emon Van Loben Sels,13.59,"6-3, 1-6, 6-1"
,2016-03-26,Dedric Ray,10.0,Emon Van Loben Sels,13.59,"6-2, 3-6, 6-4"
,2016-03-26,Rudy Quan,13.67,Jonathan Hoang,0.0,"6-0, 6-1"
,2016-03-26,Aadarsh Tripathi,12.94,Hyungseob Shim,0.0,"7-6(5), 6-3"
,2016-03-26,Justin Chung,12.0,Andrei Crabel,11.56,"6-0, 6-0"
,2016-03-26,Riley Boyden,0.0,Aadarsh Tripathi,12.94,"6-4, 6-2"
,2016-03-26,Rudy Quan,13.67,Nikhil Takhar-Singh,0.0,"6-3, 6-1"
,2016-03-19,Emon Van Loben Sels,13.59,Aadarsh Tripathi,12.94,"7-5, 6-4"
,2016-03-19,Aadarsh Tripathi,12.94,Nicolas Lambert,0.0,"6-0, 6-0"
,2016-03-19,Aadarsh Tripathi,12.94,Mitchell Lee,12.63,"6-2, 6-1"
,2016-03-19,Jason LEW,0.0,Emon Van Loben Sels,13.59,"6-4, 6-2"
,2016-03-19,Emon Van Loben Sels,13.59,Alec Van Kerckhove,0.0,"6-1, 6-1"
,2016-03-19,Raghav Jangbahadur,11.0,Emon Van Loben Sels,13.59,"6-3, 6-3"
,2016-03-19,Emon Van Loben Sels,13.59,Aadarsh Tripathi,12.94,"7-5, 6-4"
,2016-03-19,Rudy Quan,13.67,Sam Reiswig ,0.0,"6-0, 6-0"
,2016-03-19,Rahul Iyer,0.0,Rudy Quan,13.67,"6-4, 6-2"
,2016-03-19,Rudy Quan,13.67,Ian Ng,0.0,"6-0, 6-0"
,2016-03-12,Giacomo Revelli,12.0,Robert Green,8.0,"4-0, 4-0"
,2016-03-12,Rudy Quan,13.67,Andrew Tseng,0.0,"6-1, 6-0"
,2016-03-12,Giacomo Revelli,12.0,Alex Targett,7.0,"4-2, 4-0"
,2016-03-12,William Macgreevy,7.0,Giacomo Revelli,12.0,"4-2, 1-4, 1-0(0)"
,2016-03-06,Andrei Crabel,11.56,Aidan Anastasi,0.0,"6-1, 1-6, 1-0(5)"
,2016-03-06,Soumil Joshi,0.0,Andrei Crabel,11.56,"6-3, 6-2"
,2016-03-05,Aadarsh Tripathi,12.94,Arjun Sahasrabuddhe,0.0,6-1
,2016-03-05,Spencer Johnson,13.47,Tucker Lee,0.0,"6-2, 6-1"
,2016-03-05,Spencer Johnson,13.47,Tyler Parlade,6.0,"6-2, 6-3"
,2016-03-05,Caden Hasler,0.0,Spencer Johnson,13.47,"6-3, 1-6, 1-0"
,2016-03-05,Giacomo Revelli,12.0,David Middleton,10.0,"6-1, 6-0"
,2016-03-05,Aadarsh Tripathi,12.94,Paolo Flores,0.0,6-4
,2016-03-05,Aadarsh Tripathi,12.94,Tanner Thompson,0.0,6-4
,2016-03-05,Aadarsh Tripathi,12.94,Nicholas Chen,11.0,6-2
,2016-03-05,Giacomo Revelli,12.0,Benedict Mcmanus,0.0,"6-1, 6-1"
,2016-03-05,Giacomo Revelli,12.0,Nicholas Goslar,0.0,"6-4, 6-3"
,2016-03-05,Harrison Brown,0.0,Giacomo Revelli,12.0,"6-2, 7-5"
,2016-03-05,Spencer Johnson,13.47,Eliseo Udin,0.0,"6-0, 6-3"
,2016-02-28,Aaron Eliscu,11.0,Kaylan Bigun,13.17,"7-5, 7-5"
,2016-02-28,Kaylan Bigun,13.17,Vinyas Bhat,0.0,"6-0, 6-0"
,2016-02-28,Kaylan Bigun,13.17,Ashton Kroeger,9.0,"6-0, 6-0"
,2016-02-28,Kaylan Bigun,13.17,Kai Mills,10.0,"6-4, 6-1"
,2016-02-28,Thomas FAUREL,13.5,Kaylan Bigun,13.17,"6-1, 6-2"
,2016-02-20,Giacomo Revelli,12.0,Patrick Mpalanyi,9.0,"4-0, 4-0"
,2016-02-20,Otto Sterner,10.0,Giacomo Revelli,12.0,"None-4, 5-3(6)"
,2016-02-20,Owen Kolbrenner,0.0,Andrei Crabel,11.56,"6-2, 6-1"
,2016-02-20,Patrick Toman,9.74,Aadarsh Tripathi,12.94,6-2
,2016-02-20,Aadarsh Tripathi,12.94,Tyler Skeete,0.0,7-5
,2016-02-19,Giacomo Revelli,12.0,Esah Hayat,9.0,"6-0, 1-1"
,2016-02-19,Giacomo Revelli,12.0,Henry Bowden,10.0,"6-3, 3-6, 1-0(7)"
,2016-02-19,Giacomo Revelli,12.0,Tom Dobson,0.0,"4-2, 4-3(1)"
,2016-02-19,Giacomo Revelli,12.0,Nikesh Tanna,0.0,"4-2, 4-1"
,2016-02-19,Giacomo Revelli,12.0,Gregor Webster,12.0,"6-0, 6-3"
,2016-02-19,Giacomo Revelli,12.0,Louis Bowden,12.0,"6-1, 6-0"
,2016-02-19,Michael Jalpota,0.0,Giacomo Revelli,12.0,"6-2, 7-6(3)"
,2016-02-19,Nicholas Adesalu,10.0,Giacomo Revelli,12.0,"4-3(3), 4-1"
,2016-02-14,Kaylan Bigun,13.17,Connor Swenson,0.0,"6-2, 6-1"
,2016-02-14,Jason LEW,0.0,Emon Van Loben Sels,13.59,"6-1, 6-4"
,2016-02-14,Dedric Ray,10.0,Aadarsh Tripathi,12.94,"1-6, 6-3, 1-0(4)"
,2016-02-14,Kaylan Bigun,13.17,Ryan Lee,0.0,"6-1, 6-1"
,2016-02-14,Kaylan Bigun,13.17,Kareem Ansari,9.0,"7-6(5), 6-0"
,2016-02-14,Cody Wechter,0.0,Kaylan Bigun,13.17,"6-3, 7-5"
,2016-02-14,Dedric Ray,10.0,Emon Van Loben Sels,13.59,"6-2, 6-7(7), 1-0(1)"
,2016-02-14,Emon Van Loben Sels,13.59,Justin Tian,0.0,"6-1, 6-4"
,2016-02-14,Emon Van Loben Sels,13.59,Aaditya Talati,0.0,"6-1, 7-5"
,2016-02-14,Aadarsh Tripathi,12.94,Gabriel Lopez,5.0,"6-2, 6-2"
,2016-02-14,Kurt Miller,11.0,Rudy Quan,13.67,"6-4, 6-3"
,2016-02-14,Rudy Quan,13.67,Neil Ramaswamy,0.0,"3-6, 6-2, 1-0(1)"
,2016-02-14,Aadarsh Tripathi,12.94,Martin Duris,11.0,"6-1, 6-2"
,2016-02-14,Kaylan Bigun,13.17,Ignatio Tran,0.0,"6-0, 6-1"
,2016-02-14,Aadarsh Tripathi,12.94,Patrick Toman,9.74,"7-6(5), 4-6, 1-0(9)"
,2016-02-14,Aadarsh Tripathi,12.94,Ethan Quinn,14.88,"6-3, 7-5"
,2016-02-13,Andy Zau,9.0,Andrei Crabel,11.56,"6-3, 6-2"
,2016-02-06,Ivor Mandic,9.0,Giacomo Revelli,12.0,"4-1, 4-0"
,2016-02-06,Giacomo Revelli,12.0,Carl Pearce,0.0,"4-3(2), 4-0"
,2016-02-06,Deji Thomas-Smith,11.0,Giacomo Revelli,12.0,"4-3(3), 4-1"
,2016-01-30,Adam Groves,11.0,Giacomo Revelli,12.0,"6-4, 6-4"
,2016-01-30,Aadarsh Tripathi,12.94,Anish Anumandla,9.0,8-4
,2016-01-30,Matthew Do,0.0,Rudy Quan,13.67,"6-0, 6-0"
,2016-01-30,Rudy Quan,13.67,Cole Fowler,0.0,"6-0, 6-1"
,2016-01-30,Rudy Quan,13.67,Ashish Pandian,0.0,"6-1, 6-1"
,2016-01-30,Darian Quinonez,9.0,Emon Van Loben Sels,13.59,8-1
,2016-01-30,Aadarsh Tripathi,12.94,Anirudh Poruri,6.0,8-2
,2016-01-30,Giacomo Revelli,12.0,Toby Rust,0.0,"6-1, 6-1"
,2016-01-30,Emon Van Loben Sels,13.59,Jonathan Maravilla,0.0,8-5
,2016-01-30,Aadarsh Tripathi,12.94,Nicholas Chen,11.0,8-2
,2016-01-30,Aadarsh Tripathi,12.94,Ethan Quinn,14.88,8-2
,2016-01-23,Spencer Johnson,13.47,Alexander Hanson,0.0,"6-0, 6-1"
,2016-01-23,Spencer Johnson,13.47,Logan Derby,0.0,"6-1, 6-2"
,2016-01-23,Nicolas Calixto,11.0,Andrei Crabel,11.56,"6-4, 6-1"
,2016-01-23,Adam Farag-Cao,11.0,Andrei Crabel,11.56,8-4
,2016-01-23,Marcos Zelver,10.0,Spencer Johnson,13.47,"7-5, 7-5"
,2016-01-18,Isaac Smith,0.0,Spencer Johnson,13.47,"5-7, 7-6, 6-4"
,2016-01-18,Blake Kasday,12.0,Spencer Johnson,13.47,"6-0, 2-6, 1-0"
,2016-01-18,Spencer Johnson,13.47,Nicholas Dietrich,0.0,"6-0, 6-2"
,2016-01-18,Spencer Johnson,13.47,Ben Bicknell,0.0,"6-1, 6-1"
,2016-01-18,Spencer Johnson,13.47,Caleb Aguirre,0.0,"6-0, 6-1"
,2016-01-17,John KIM,12.0,Emon Van Loben Sels,13.59,8-3
,2016-01-17,Alex Koong,10.0,Aadarsh Tripathi,12.94,8-6
,2016-01-09,Harvey Kilsby,9.0,Giacomo Revelli,12.0,"4-1, 4-2"
,2016-01-09,Alex Richards,7.0,Giacomo Revelli,12.0,"4-2, 4-0"
,2016-01-04,Matas Vasiliauskas,12.54,Giacomo Revelli,12.0,"7-6(3), 6-4"
,2016-01-03,Giacomo Revelli,12.0,George Dembicki,0.0,"6-1, 6-1"
,2016-01-03,Giacomo Revelli,12.0,Tom Skinner,11.0,"6-4, 6-3"
,2016-01-03,Giacomo Revelli,12.0,Samuel Alcock,0.0,"6-0, 6-0"
,2016-01-03,Giacomo Revelli,12.0,Frederick Withers,10.0,"6-4, 6-0"
,2016-01-01,Alex Suk,10.0,Kaylan Bigun,13.17,"4-6, 7-5, 1-0(6)"
,2016-01-01,Kaylan Bigun,13.17,Deacon Thomas,12.0,"7-5, 6-4"
,2016-01-01,Ozan Baris,13.83,Kaylan Bigun,13.17,"6-3, 3-6, 7-5"
,2016-01-01,Kaylan Bigun,13.17,Peter Anastasakis,0.0,"6-1, 6-3"
,2015-12-30,Giacomo Revelli,12.0,William Everett,0.0,"6-1, 6-4"
,2015-12-30,Giacomo Revelli,12.0,Gregor Webster,12.0,"6-1, 6-0"
,2015-12-30,Giacomo Revelli,12.0,Marcus Whelan,0.0,"6-3, 6-2"
,2015-12-30,Henry Jones,0.0,Giacomo Revelli,12.0,"1-6, 6-4, 1-0(11)"
,2015-12-30,Mukhtar Andu,12.0,Giacomo Revelli,12.0,"7-6(3), 6-0"
,2015-12-29,Emon Van Loben Sels,13.59,Anonymous Player,0.0,"6-2, 6-1"
,2015-12-29,Jake Blumwald,9.0,Aadarsh Tripathi,12.94,"6-7, 6-3, 1-0(6)"
,2015-12-29,Emon Van Loben Sels,13.59,Mason Nguyen,10.0,"6-1, 6-2"
,2015-12-29,Emon Van Loben Sels,13.59,johnathan xie,0.0,"6-3, 6-0"
,2015-12-29,Aadarsh Tripathi,12.94,Kaanshak Sharma,0.0,"6-1, 6-3"
,2015-12-29,Arya Patel,0.0,Andrei Crabel,11.56,"6-3, 6-1"
,2015-12-29,Nate Sassoon,0.0,Andrei Crabel,11.56,"7-5, 6-0"
,2015-12-29,Aadarsh Tripathi,12.94,Nicholas Throgmorton,7.0,"6-1, 7-5"
,2015-12-22,Spencer Johnson,13.47,Tom Varzandeh,11.65,"6-4, 7-5"
,2015-12-22,Spencer Johnson,13.47,Jason Shuler,12.0,"6-1, 6-4"
,2015-12-22,Spencer Johnson,13.47,Donovan Spigner,0.0,"6-3, 7-6(3)"
